,Date,Actual,Forecast,Surprise
3424,2020-05-17,-1.2,-0.2,-1.0
3423,2020-05-16,-1.2,-0.2,-1.0
3422,2020-05-15,-1.2,-0.2,-1.0
3421,2020-05-14,-1.2,-0.2,-1.0
3420,2020-05-13,-1.2,-0.2,-1.0
3419,2020-05-12,0.7,0.5,0.19999999999999996
3418,2020-05-11,0.7,0.5,0.19999999999999996
3417,2020-05-10,0.7,0.5,0.19999999999999996
3416,2020-05-09,0.7,0.5,0.19999999999999996
3415,2020-05-08,0.7,0.5,0.19999999999999996
3414,2020-05-07,0.7,0.5,0.19999999999999996
3413,2020-05-06,0.7,0.5,0.19999999999999996
3412,2020-05-05,0.7,0.5,0.19999999999999996
3411,2020-05-04,0.7,0.5,0.19999999999999996
3410,2020-05-03,0.7,0.5,0.19999999999999996
3409,2020-05-02,0.7,0.5,0.19999999999999996
3408,2020-05-01,0.7,0.5,0.19999999999999996
3407,2020-04-30,0.7,0.5,0.19999999999999996
3406,2020-04-29,0.7,0.5,0.19999999999999996
3405,2020-04-28,0.7,0.5,0.19999999999999996
3404,2020-04-27,0.7,0.5,0.19999999999999996
3403,2020-04-26,0.7,0.5,0.19999999999999996
3402,2020-04-25,0.7,0.5,0.19999999999999996
3401,2020-04-24,0.7,0.5,0.19999999999999996
3400,2020-04-23,0.7,0.5,0.19999999999999996
3399,2020-04-22,0.7,0.5,0.19999999999999996
3398,2020-04-21,0.7,0.5,0.19999999999999996
3397,2020-04-20,0.7,0.5,0.19999999999999996
3396,2020-04-19,0.7,0.5,0.19999999999999996
3395,2020-04-18,0.7,0.5,0.19999999999999996
3394,2020-04-17,0.7,0.5,0.19999999999999996
3393,2020-04-16,0.7,0.5,0.19999999999999996
3392,2020-04-15,0.7,0.5,0.19999999999999996
3391,2020-04-14,0.7,0.5,0.19999999999999996
3390,2020-04-13,0.7,0.5,0.19999999999999996
3389,2020-04-12,0.7,0.5,0.19999999999999996
3388,2020-04-11,0.7,0.5,0.19999999999999996
3387,2020-04-10,0.7,0.5,0.19999999999999996
3386,2020-04-09,0.7,0.5,0.19999999999999996
3385,2020-04-08,1.3,1.8,-0.5
3384,2020-04-07,1.3,1.8,-0.5
3383,2020-04-06,1.3,1.8,-0.5
3382,2020-04-05,1.3,1.8,-0.5
3381,2020-04-04,1.3,1.8,-0.5
3380,2020-04-03,1.3,1.8,-0.5
3379,2020-04-02,1.3,1.8,-0.5
3378,2020-04-01,1.3,1.8,-0.5
3377,2020-03-31,1.3,1.8,-0.5
3376,2020-03-30,1.3,1.8,-0.5
3375,2020-03-29,1.3,1.8,-0.5
3374,2020-03-28,1.3,1.8,-0.5
3373,2020-03-27,1.3,1.8,-0.5
3372,2020-03-26,1.3,1.8,-0.5
3371,2020-03-25,1.3,1.8,-0.5
3370,2020-03-24,1.3,1.8,-0.5
3369,2020-03-23,1.3,1.8,-0.5
3368,2020-03-22,1.3,1.8,-0.5
3367,2020-03-21,1.3,1.8,-0.5
3366,2020-03-20,1.3,1.8,-0.5
3365,2020-03-19,1.3,1.8,-0.5
3364,2020-03-18,1.3,1.8,-0.5
3363,2020-03-17,1.3,1.8,-0.5
3362,2020-03-16,1.3,1.8,-0.5
3361,2020-03-15,1.3,1.8,-0.5
3360,2020-03-14,1.3,1.8,-0.5
3359,2020-03-13,1.3,1.8,-0.5
3358,2020-03-12,1.3,1.8,-0.5
3357,2020-03-11,2.1,1.6,0.5
3356,2020-03-10,2.1,1.6,0.5
3355,2020-03-09,2.1,1.6,0.5
3354,2020-03-08,2.1,1.6,0.5
3353,2020-03-07,2.1,1.6,0.5
3352,2020-03-06,2.1,1.6,0.5
3351,2020-03-05,2.1,1.6,0.5
3350,2020-03-04,2.1,1.6,0.5
3349,2020-03-03,2.1,1.6,0.5
3348,2020-03-02,2.1,1.6,0.5
3347,2020-03-01,2.1,1.6,0.5
3346,2020-02-29,2.1,1.6,0.5
3345,2020-02-28,2.1,1.6,0.5
3344,2020-02-27,2.1,1.6,0.5
3343,2020-02-26,2.1,1.6,0.5
3342,2020-02-25,2.1,1.6,0.5
3341,2020-02-24,2.1,1.6,0.5
3340,2020-02-23,2.1,1.6,0.5
3339,2020-02-22,2.1,1.6,0.5
3338,2020-02-21,2.1,1.6,0.5
3337,2020-02-20,2.1,1.6,0.5
3336,2020-02-19,2.1,1.6,0.5
3335,2020-02-18,1.3,1.3,0.0
3334,2020-02-17,1.3,1.3,0.0
3333,2020-02-16,1.3,1.3,0.0
3332,2020-02-15,1.3,1.3,0.0
3331,2020-02-14,1.3,1.3,0.0
3330,2020-02-13,1.3,1.3,0.0
3329,2020-02-12,1.3,1.3,0.0
3328,2020-02-11,1.3,1.3,0.0
3327,2020-02-10,1.3,1.3,0.0
3326,2020-02-09,1.3,1.3,0.0
3325,2020-02-08,1.3,1.3,0.0
3324,2020-02-07,1.3,1.3,0.0
3323,2020-02-06,1.3,1.3,0.0
3322,2020-02-05,1.3,1.3,0.0
3321,2020-02-04,1.3,1.3,0.0
3320,2020-02-03,1.3,1.3,0.0
3319,2020-02-02,1.3,1.3,0.0
3318,2020-02-01,1.3,1.3,0.0
3317,2020-01-31,1.3,1.3,0.0
3316,2020-01-30,1.3,1.3,0.0
3315,2020-01-29,1.3,1.3,0.0
3314,2020-01-28,1.3,1.3,0.0
3313,2020-01-27,1.3,1.3,0.0
3312,2020-01-26,1.3,1.3,0.0
3311,2020-01-25,1.3,1.3,0.0
3310,2020-01-24,1.3,1.3,0.0
3309,2020-01-23,1.3,1.3,0.0
3308,2020-01-22,1.3,1.3,0.0
3307,2020-01-21,1.3,1.3,0.0
3306,2020-01-20,1.3,1.3,0.0
3305,2020-01-19,1.3,1.3,0.0
3304,2020-01-18,1.3,1.3,0.0
3303,2020-01-17,1.3,1.3,0.0
3302,2020-01-16,1.3,1.3,0.0
3301,2020-01-15,1.3,1.3,0.0
3300,2020-01-14,1.1,1.2,-0.09999999999999987
3299,2020-01-13,1.1,1.2,-0.09999999999999987
3298,2020-01-12,1.1,1.2,-0.09999999999999987
3297,2020-01-11,1.1,1.2,-0.09999999999999987
3296,2020-01-10,1.1,1.2,-0.09999999999999987
3295,2020-01-09,1.1,1.2,-0.09999999999999987
3294,2020-01-08,1.1,1.2,-0.09999999999999987
3293,2020-01-07,1.1,1.2,-0.09999999999999987
3292,2020-01-06,1.1,1.2,-0.09999999999999987
3291,2020-01-05,1.1,1.2,-0.09999999999999987
3290,2020-01-04,1.1,1.2,-0.09999999999999987
3289,2020-01-03,1.1,1.2,-0.09999999999999987
3288,2020-01-02,1.1,1.2,-0.09999999999999987
3287,2020-01-01,1.1,1.2,-0.09999999999999987
3286,2019-12-31,1.1,1.2,-0.09999999999999987
3285,2019-12-30,1.1,1.2,-0.09999999999999987
3284,2019-12-29,1.1,1.2,-0.09999999999999987
3283,2019-12-28,1.1,1.2,-0.09999999999999987
3282,2019-12-27,1.1,1.2,-0.09999999999999987
3281,2019-12-26,1.1,1.2,-0.09999999999999987
3280,2019-12-25,1.1,1.2,-0.09999999999999987
3279,2019-12-24,1.1,1.2,-0.09999999999999987
3278,2019-12-23,1.1,1.2,-0.09999999999999987
3277,2019-12-22,1.1,1.2,-0.09999999999999987
3276,2019-12-21,1.1,1.2,-0.09999999999999987
3275,2019-12-20,1.1,1.2,-0.09999999999999987
3274,2019-12-19,1.1,1.2,-0.09999999999999987
3273,2019-12-18,1.1,1.2,-0.09999999999999987
3272,2019-12-17,1.1,1.2,-0.09999999999999987
3271,2019-12-16,1.1,1.2,-0.09999999999999987
3270,2019-12-15,1.1,1.2,-0.09999999999999987
3269,2019-12-14,1.1,1.2,-0.09999999999999987
3268,2019-12-13,1.1,1.2,-0.09999999999999987
3267,2019-12-12,1.1,1.2,-0.09999999999999987
3266,2019-12-11,1.1,0.9,0.20000000000000007
3265,2019-12-10,1.1,0.9,0.20000000000000007
3264,2019-12-09,1.1,0.9,0.20000000000000007
3263,2019-12-08,1.1,0.9,0.20000000000000007
3262,2019-12-07,1.1,0.9,0.20000000000000007
3261,2019-12-06,1.1,0.9,0.20000000000000007
3260,2019-12-05,1.1,0.9,0.20000000000000007
3259,2019-12-04,1.1,0.9,0.20000000000000007
3258,2019-12-03,1.1,0.9,0.20000000000000007
3257,2019-12-02,1.1,0.9,0.20000000000000007
3256,2019-12-01,1.1,0.9,0.20000000000000007
3255,2019-11-30,1.1,0.9,0.20000000000000007
3254,2019-11-29,1.1,0.9,0.20000000000000007
3253,2019-11-28,1.1,0.9,0.20000000000000007
3252,2019-11-27,1.1,0.9,0.20000000000000007
3251,2019-11-26,1.1,0.9,0.20000000000000007
3250,2019-11-25,1.1,0.9,0.20000000000000007
3249,2019-11-24,1.1,0.9,0.20000000000000007
3248,2019-11-23,1.1,0.9,0.20000000000000007
3247,2019-11-22,1.1,0.9,0.20000000000000007
3246,2019-11-21,1.1,0.9,0.20000000000000007
3245,2019-11-20,1.1,0.9,0.20000000000000007
3244,2019-11-19,1.1,0.9,0.20000000000000007
3243,2019-11-18,1.1,0.9,0.20000000000000007
3242,2019-11-17,1.1,0.9,0.20000000000000007
3241,2019-11-16,1.1,0.9,0.20000000000000007
3240,2019-11-15,1.1,0.9,0.20000000000000007
3239,2019-11-14,1.1,0.9,0.20000000000000007
3238,2019-11-13,1.4,1.8,-0.40000000000000013
3237,2019-11-12,1.4,1.8,-0.40000000000000013
3236,2019-11-11,1.4,1.8,-0.40000000000000013
3235,2019-11-10,1.4,1.8,-0.40000000000000013
3234,2019-11-09,1.4,1.8,-0.40000000000000013
3233,2019-11-08,1.4,1.8,-0.40000000000000013
3232,2019-11-07,1.4,1.8,-0.40000000000000013
3231,2019-11-06,1.4,1.8,-0.40000000000000013
3230,2019-11-05,1.4,1.8,-0.40000000000000013
3229,2019-11-04,1.4,1.8,-0.40000000000000013
3228,2019-11-03,1.4,1.8,-0.40000000000000013
3227,2019-11-02,1.4,1.8,-0.40000000000000013
3226,2019-11-01,1.4,1.8,-0.40000000000000013
3225,2019-10-31,1.4,1.8,-0.40000000000000013
3224,2019-10-30,1.4,1.8,-0.40000000000000013
3223,2019-10-29,1.4,1.8,-0.40000000000000013
3222,2019-10-28,1.4,1.8,-0.40000000000000013
3221,2019-10-27,1.4,1.8,-0.40000000000000013
3220,2019-10-26,1.4,1.8,-0.40000000000000013
3219,2019-10-25,1.4,1.8,-0.40000000000000013
3218,2019-10-24,1.4,1.8,-0.40000000000000013
3217,2019-10-23,1.4,1.8,-0.40000000000000013
3216,2019-10-22,1.4,1.8,-0.40000000000000013
3215,2019-10-21,1.4,1.8,-0.40000000000000013
3214,2019-10-20,1.4,1.8,-0.40000000000000013
3213,2019-10-19,1.4,1.8,-0.40000000000000013
3212,2019-10-18,1.4,1.8,-0.40000000000000013
3211,2019-10-17,1.4,1.8,-0.40000000000000013
3210,2019-10-16,1.4,1.8,-0.40000000000000013
3209,2019-10-15,1.4,1.8,-0.40000000000000013
3208,2019-10-14,1.4,1.8,-0.40000000000000013
3207,2019-10-13,1.4,1.8,-0.40000000000000013
3206,2019-10-12,1.4,1.8,-0.40000000000000013
3205,2019-10-11,1.4,1.8,-0.40000000000000013
3204,2019-10-10,1.4,1.8,-0.40000000000000013
3203,2019-10-09,1.4,1.8,-0.40000000000000013
3202,2019-10-08,1.4,1.8,-0.40000000000000013
3201,2019-10-07,1.8,1.7,0.10000000000000009
3200,2019-10-06,1.8,1.7,0.10000000000000009
3199,2019-10-05,1.8,1.7,0.10000000000000009
3198,2019-10-04,1.8,1.7,0.10000000000000009
3197,2019-10-03,1.8,1.7,0.10000000000000009
3196,2019-10-02,1.8,1.7,0.10000000000000009
3195,2019-10-01,1.8,1.7,0.10000000000000009
3194,2019-09-30,1.8,1.7,0.10000000000000009
3193,2019-09-29,1.8,1.7,0.10000000000000009
3192,2019-09-28,1.8,1.7,0.10000000000000009
3191,2019-09-27,1.8,1.7,0.10000000000000009
3190,2019-09-26,1.8,1.7,0.10000000000000009
3189,2019-09-25,1.8,1.7,0.10000000000000009
3188,2019-09-24,1.8,1.7,0.10000000000000009
3187,2019-09-23,1.8,1.7,0.10000000000000009
3186,2019-09-22,1.8,1.7,0.10000000000000009
3185,2019-09-21,1.8,1.7,0.10000000000000009
3184,2019-09-20,1.8,1.7,0.10000000000000009
3183,2019-09-19,1.8,1.7,0.10000000000000009
3182,2019-09-18,1.8,1.7,0.10000000000000009
3181,2019-09-17,1.8,1.7,0.10000000000000009
3180,2019-09-16,1.8,1.7,0.10000000000000009
3179,2019-09-15,1.8,1.7,0.10000000000000009
3178,2019-09-14,1.8,1.7,0.10000000000000009
3177,2019-09-13,1.8,1.7,0.10000000000000009
3176,2019-09-12,1.8,1.7,0.10000000000000009
3175,2019-09-11,1.8,1.7,0.10000000000000009
3174,2019-09-10,1.7,1.7,0.0
3173,2019-09-09,1.7,1.7,0.0
3172,2019-09-08,1.7,1.7,0.0
3171,2019-09-07,1.7,1.7,0.0
3170,2019-09-06,1.7,1.7,0.0
3169,2019-09-05,1.7,1.7,0.0
3168,2019-09-04,1.7,1.7,0.0
3167,2019-09-03,1.7,1.7,0.0
3166,2019-09-02,1.7,1.7,0.0
3165,2019-09-01,1.7,1.7,0.0
3164,2019-08-31,1.7,1.7,0.0
3163,2019-08-30,1.7,1.7,0.0
3162,2019-08-29,1.7,1.7,0.0
3161,2019-08-28,1.7,1.7,0.0
3160,2019-08-27,1.7,1.7,0.0
3159,2019-08-26,1.7,1.7,0.0
3158,2019-08-25,1.7,1.7,0.0
3157,2019-08-24,1.7,1.7,0.0
3156,2019-08-23,1.7,1.7,0.0
3155,2019-08-22,1.7,1.7,0.0
3154,2019-08-21,1.7,1.7,0.0
3153,2019-08-20,1.7,1.7,0.0
3152,2019-08-19,1.7,1.7,0.0
3151,2019-08-18,1.7,1.7,0.0
3150,2019-08-17,1.7,1.7,0.0
3149,2019-08-16,1.7,1.7,0.0
3148,2019-08-15,1.7,1.7,0.0
3147,2019-08-14,1.7,1.7,0.0
3146,2019-08-13,1.7,1.7,0.0
3145,2019-08-12,1.7,1.7,0.0
3144,2019-08-11,1.7,1.7,0.0
3143,2019-08-10,1.7,1.7,0.0
3142,2019-08-09,1.7,1.7,0.0
3141,2019-08-08,1.7,1.6,0.09999999999999987
3140,2019-08-07,1.7,1.6,0.09999999999999987
3139,2019-08-06,1.7,1.6,0.09999999999999987
3138,2019-08-05,1.7,1.6,0.09999999999999987
3137,2019-08-04,1.7,1.6,0.09999999999999987
3136,2019-08-03,1.7,1.6,0.09999999999999987
3135,2019-08-02,1.7,1.6,0.09999999999999987
3134,2019-08-01,1.7,1.6,0.09999999999999987
3133,2019-07-31,1.7,1.6,0.09999999999999987
3132,2019-07-30,1.7,1.6,0.09999999999999987
3131,2019-07-29,1.7,1.6,0.09999999999999987
3130,2019-07-28,1.7,1.6,0.09999999999999987
3129,2019-07-27,1.7,1.6,0.09999999999999987
3128,2019-07-26,1.7,1.6,0.09999999999999987
3127,2019-07-25,1.7,1.6,0.09999999999999987
3126,2019-07-24,1.7,1.6,0.09999999999999987
3125,2019-07-23,1.7,1.6,0.09999999999999987
3124,2019-07-22,1.7,1.6,0.09999999999999987
3123,2019-07-21,1.7,1.6,0.09999999999999987
3122,2019-07-20,1.7,1.6,0.09999999999999987
3121,2019-07-19,1.7,1.6,0.09999999999999987
3120,2019-07-18,1.7,1.6,0.09999999999999987
3119,2019-07-17,1.7,1.6,0.09999999999999987
3118,2019-07-16,1.7,1.6,0.09999999999999987
3117,2019-07-15,1.7,1.6,0.09999999999999987
3116,2019-07-14,1.7,1.6,0.09999999999999987
3115,2019-07-13,1.7,1.6,0.09999999999999987
3114,2019-07-12,1.7,1.6,0.09999999999999987
3113,2019-07-11,1.8,2.0,-0.19999999999999996
3112,2019-07-10,1.8,2.0,-0.19999999999999996
3111,2019-07-09,1.8,2.0,-0.19999999999999996
3110,2019-07-08,1.8,2.0,-0.19999999999999996
3109,2019-07-07,1.8,2.0,-0.19999999999999996
3108,2019-07-06,1.8,2.0,-0.19999999999999996
3107,2019-07-05,1.8,2.0,-0.19999999999999996
3106,2019-07-04,1.8,2.0,-0.19999999999999996
3105,2019-07-03,1.8,2.0,-0.19999999999999996
3104,2019-07-02,1.8,2.0,-0.19999999999999996
3103,2019-07-01,1.8,2.0,-0.19999999999999996
3102,2019-06-30,1.8,2.0,-0.19999999999999996
3101,2019-06-29,1.8,2.0,-0.19999999999999996
3100,2019-06-28,1.8,2.0,-0.19999999999999996
3099,2019-06-27,1.8,2.0,-0.19999999999999996
3098,2019-06-26,1.8,2.0,-0.19999999999999996
3097,2019-06-25,1.8,2.0,-0.19999999999999996
3096,2019-06-24,1.8,2.0,-0.19999999999999996
3095,2019-06-23,1.8,2.0,-0.19999999999999996
3094,2019-06-22,1.8,2.0,-0.19999999999999996
3093,2019-06-21,1.8,2.0,-0.19999999999999996
3092,2019-06-20,1.8,2.0,-0.19999999999999996
3091,2019-06-19,1.8,2.0,-0.19999999999999996
3090,2019-06-18,1.8,2.0,-0.19999999999999996
3089,2019-06-17,1.8,2.0,-0.19999999999999996
3088,2019-06-16,1.8,2.0,-0.19999999999999996
3087,2019-06-15,1.8,2.0,-0.19999999999999996
3086,2019-06-14,1.8,2.0,-0.19999999999999996
3085,2019-06-13,1.8,2.0,-0.19999999999999996
3084,2019-06-12,1.8,2.0,-0.19999999999999996
3083,2019-06-11,1.8,2.0,-0.19999999999999996
3082,2019-06-10,2.2,2.3,-0.09999999999999964
3081,2019-06-09,2.2,2.3,-0.09999999999999964
3080,2019-06-08,2.2,2.3,-0.09999999999999964
3079,2019-06-07,2.2,2.3,-0.09999999999999964
3078,2019-06-06,2.2,2.3,-0.09999999999999964
3077,2019-06-05,2.2,2.3,-0.09999999999999964
3076,2019-06-04,2.2,2.3,-0.09999999999999964
3075,2019-06-03,2.2,2.3,-0.09999999999999964
3074,2019-06-02,2.2,2.3,-0.09999999999999964
3073,2019-06-01,2.2,2.3,-0.09999999999999964
3072,2019-05-31,2.2,2.3,-0.09999999999999964
3071,2019-05-30,2.2,2.3,-0.09999999999999964
3070,2019-05-29,2.2,2.3,-0.09999999999999964
3069,2019-05-28,2.2,2.3,-0.09999999999999964
3068,2019-05-27,2.2,2.3,-0.09999999999999964
3067,2019-05-26,2.2,2.3,-0.09999999999999964
3066,2019-05-25,2.2,2.3,-0.09999999999999964
3065,2019-05-24,2.2,2.3,-0.09999999999999964
3064,2019-05-23,2.2,2.3,-0.09999999999999964
3063,2019-05-22,2.2,2.3,-0.09999999999999964
3062,2019-05-21,2.2,2.3,-0.09999999999999964
3061,2019-05-20,2.2,2.3,-0.09999999999999964
3060,2019-05-19,2.2,2.3,-0.09999999999999964
3059,2019-05-18,2.2,2.3,-0.09999999999999964
3058,2019-05-17,2.2,2.3,-0.09999999999999964
3057,2019-05-16,2.2,2.3,-0.09999999999999964
3056,2019-05-15,2.2,2.3,-0.09999999999999964
3055,2019-05-14,2.2,2.3,-0.09999999999999964
3054,2019-05-13,2.2,2.3,-0.09999999999999964
3053,2019-05-12,2.2,2.3,-0.09999999999999964
3052,2019-05-11,2.2,2.3,-0.09999999999999964
3051,2019-05-10,2.2,2.3,-0.09999999999999964
3050,2019-05-09,2.2,2.3,-0.09999999999999964
3049,2019-05-08,2.2,1.9,0.30000000000000027
3048,2019-05-07,2.2,1.9,0.30000000000000027
3047,2019-05-06,2.2,1.9,0.30000000000000027
3046,2019-05-05,2.2,1.9,0.30000000000000027
3045,2019-05-04,2.2,1.9,0.30000000000000027
3044,2019-05-03,2.2,1.9,0.30000000000000027
3043,2019-05-02,2.2,1.9,0.30000000000000027
3042,2019-05-01,2.2,1.9,0.30000000000000027
3041,2019-04-30,2.2,1.9,0.30000000000000027
3040,2019-04-29,2.2,1.9,0.30000000000000027
3039,2019-04-28,2.2,1.9,0.30000000000000027
3038,2019-04-27,2.2,1.9,0.30000000000000027
3037,2019-04-26,2.2,1.9,0.30000000000000027
3036,2019-04-25,2.2,1.9,0.30000000000000027
3035,2019-04-24,2.2,1.9,0.30000000000000027
3034,2019-04-23,2.2,1.9,0.30000000000000027
3033,2019-04-22,2.2,1.9,0.30000000000000027
3032,2019-04-21,2.2,1.9,0.30000000000000027
3031,2019-04-20,2.2,1.9,0.30000000000000027
3030,2019-04-19,2.2,1.9,0.30000000000000027
3029,2019-04-18,2.2,1.9,0.30000000000000027
3028,2019-04-17,2.2,1.9,0.30000000000000027
3027,2019-04-16,2.2,1.9,0.30000000000000027
3026,2019-04-15,2.2,1.9,0.30000000000000027
3025,2019-04-14,2.2,1.9,0.30000000000000027
3024,2019-04-13,2.2,1.9,0.30000000000000027
3023,2019-04-12,2.2,1.9,0.30000000000000027
3022,2019-04-11,2.2,1.9,0.30000000000000027
3021,2019-04-10,1.9,1.9,0.0
3020,2019-04-09,1.9,1.9,0.0
3019,2019-04-08,1.9,1.9,0.0
3018,2019-04-07,1.9,1.9,0.0
3017,2019-04-06,1.9,1.9,0.0
3016,2019-04-05,1.9,1.9,0.0
3015,2019-04-04,1.9,1.9,0.0
3014,2019-04-03,1.9,1.9,0.0
3013,2019-04-02,1.9,1.9,0.0
3012,2019-04-01,1.9,1.9,0.0
3011,2019-03-31,1.9,1.9,0.0
3010,2019-03-30,1.9,1.9,0.0
3009,2019-03-29,1.9,1.9,0.0
3008,2019-03-28,1.9,1.9,0.0
3007,2019-03-27,1.9,1.9,0.0
3006,2019-03-26,1.9,1.9,0.0
3005,2019-03-25,1.9,1.9,0.0
3004,2019-03-24,1.9,1.9,0.0
3003,2019-03-23,1.9,1.9,0.0
3002,2019-03-22,1.9,1.9,0.0
3001,2019-03-21,1.9,1.9,0.0
3000,2019-03-20,1.9,1.9,0.0
2999,2019-03-19,1.9,1.9,0.0
2998,2019-03-18,1.9,1.9,0.0
2997,2019-03-17,1.9,1.9,0.0
2996,2019-03-16,1.9,1.9,0.0
2995,2019-03-15,1.9,1.9,0.0
2994,2019-03-14,1.9,1.9,0.0
2993,2019-03-13,1.9,1.9,0.0
2992,2019-03-12,2.0,2.1,-0.10000000000000009
2991,2019-03-11,2.0,2.1,-0.10000000000000009
2990,2019-03-10,2.0,2.1,-0.10000000000000009
2989,2019-03-09,2.0,2.1,-0.10000000000000009
2988,2019-03-08,2.0,2.1,-0.10000000000000009
2987,2019-03-07,2.0,2.1,-0.10000000000000009
2986,2019-03-06,2.0,2.1,-0.10000000000000009
2985,2019-03-05,2.0,2.1,-0.10000000000000009
2984,2019-03-04,2.0,2.1,-0.10000000000000009
2983,2019-03-03,2.0,2.1,-0.10000000000000009
2982,2019-03-02,2.0,2.1,-0.10000000000000009
2981,2019-03-01,2.0,2.1,-0.10000000000000009
2980,2019-02-28,2.0,2.1,-0.10000000000000009
2979,2019-02-27,2.0,2.1,-0.10000000000000009
2978,2019-02-26,2.0,2.1,-0.10000000000000009
2977,2019-02-25,2.0,2.1,-0.10000000000000009
2976,2019-02-24,2.0,2.1,-0.10000000000000009
2975,2019-02-23,2.0,2.1,-0.10000000000000009
2974,2019-02-22,2.0,2.1,-0.10000000000000009
2973,2019-02-21,2.0,2.1,-0.10000000000000009
2972,2019-02-20,2.0,2.1,-0.10000000000000009
2971,2019-02-19,2.0,2.1,-0.10000000000000009
2970,2019-02-18,2.0,2.1,-0.10000000000000009
2969,2019-02-17,2.0,2.1,-0.10000000000000009
2968,2019-02-16,2.0,2.1,-0.10000000000000009
2967,2019-02-15,2.0,2.1,-0.10000000000000009
2966,2019-02-14,2.0,2.1,-0.10000000000000009
2965,2019-02-13,2.5,2.5,0.0
2964,2019-02-12,2.5,2.5,0.0
2963,2019-02-11,2.5,2.5,0.0
2962,2019-02-10,2.5,2.5,0.0
2961,2019-02-09,2.5,2.5,0.0
2960,2019-02-08,2.5,2.5,0.0
2959,2019-02-07,2.5,2.5,0.0
2958,2019-02-06,2.5,2.5,0.0
2957,2019-02-05,2.5,2.5,0.0
2956,2019-02-04,2.5,2.5,0.0
2955,2019-02-03,2.5,2.5,0.0
2954,2019-02-02,2.5,2.5,0.0
2953,2019-02-01,2.5,2.5,0.0
2952,2019-01-31,2.5,2.5,0.0
2951,2019-01-30,2.5,2.5,0.0
2950,2019-01-29,2.5,2.5,0.0
2949,2019-01-28,2.5,2.5,0.0
2948,2019-01-27,2.5,2.5,0.0
2947,2019-01-26,2.5,2.5,0.0
2946,2019-01-25,2.5,2.5,0.0
2945,2019-01-24,2.5,2.5,0.0
2944,2019-01-23,2.5,2.5,0.0
2943,2019-01-22,2.5,2.5,0.0
2942,2019-01-21,2.5,2.5,0.0
2941,2019-01-20,2.5,2.5,0.0
2940,2019-01-19,2.5,2.5,0.0
2939,2019-01-18,2.5,2.5,0.0
2938,2019-01-17,2.5,2.5,0.0
2937,2019-01-16,2.5,2.5,0.0
2936,2019-01-15,2.5,2.5,0.0
2935,2019-01-14,2.5,2.5,0.0
2934,2019-01-13,2.5,2.5,0.0
2933,2019-01-12,2.5,2.5,0.0
2932,2019-01-11,2.5,2.5,0.0
2931,2019-01-10,2.5,2.5,0.0
2930,2019-01-09,2.5,2.5,0.0
2929,2019-01-08,2.5,2.5,0.0
2928,2019-01-07,2.5,2.5,0.0
2927,2019-01-06,2.5,2.5,0.0
2926,2019-01-05,2.5,2.5,0.0
2925,2019-01-04,2.5,2.5,0.0
2924,2019-01-03,2.5,2.5,0.0
2923,2019-01-02,2.5,2.5,0.0
2922,2019-01-01,2.5,2.5,0.0
2921,2018-12-31,2.5,2.5,0.0
2920,2018-12-30,2.5,2.5,0.0
2919,2018-12-29,2.5,2.5,0.0
2918,2018-12-28,2.5,2.5,0.0
2917,2018-12-27,2.5,2.5,0.0
2916,2018-12-26,2.5,2.5,0.0
2915,2018-12-25,2.5,2.5,0.0
2914,2018-12-24,2.5,2.5,0.0
2913,2018-12-23,2.5,2.5,0.0
2912,2018-12-22,2.5,2.5,0.0
2911,2018-12-21,2.5,2.5,0.0
2910,2018-12-20,2.5,2.5,0.0
2909,2018-12-19,2.5,2.5,0.0
2908,2018-12-18,2.5,2.5,0.0
2907,2018-12-17,2.5,2.5,0.0
2906,2018-12-16,2.5,2.5,0.0
2905,2018-12-15,2.5,2.5,0.0
2904,2018-12-14,2.5,2.5,0.0
2903,2018-12-13,2.5,2.5,0.0
2902,2018-12-12,2.5,2.5,0.0
2901,2018-12-11,2.5,2.5,0.0
2900,2018-12-10,2.9,2.5,0.3999999999999999
2899,2018-12-09,2.9,2.5,0.3999999999999999
2898,2018-12-08,2.9,2.5,0.3999999999999999
2897,2018-12-07,2.9,2.5,0.3999999999999999
2896,2018-12-06,2.9,2.5,0.3999999999999999
2895,2018-12-05,2.9,2.5,0.3999999999999999
2894,2018-12-04,2.9,2.5,0.3999999999999999
2893,2018-12-03,2.9,2.5,0.3999999999999999
2892,2018-12-02,2.9,2.5,0.3999999999999999
2891,2018-12-01,2.9,2.5,0.3999999999999999
2890,2018-11-30,2.9,2.5,0.3999999999999999
2889,2018-11-29,2.9,2.5,0.3999999999999999
2888,2018-11-28,2.9,2.5,0.3999999999999999
2887,2018-11-27,2.9,2.5,0.3999999999999999
2886,2018-11-26,2.9,2.5,0.3999999999999999
2885,2018-11-25,2.9,2.5,0.3999999999999999
2884,2018-11-24,2.9,2.5,0.3999999999999999
2883,2018-11-23,2.9,2.5,0.3999999999999999
2882,2018-11-22,2.9,2.5,0.3999999999999999
2881,2018-11-21,2.9,2.5,0.3999999999999999
2880,2018-11-20,2.9,2.5,0.3999999999999999
2879,2018-11-19,2.9,2.5,0.3999999999999999
2878,2018-11-18,2.9,2.5,0.3999999999999999
2877,2018-11-17,2.9,2.5,0.3999999999999999
2876,2018-11-16,2.9,2.5,0.3999999999999999
2875,2018-11-15,2.9,2.5,0.3999999999999999
